"","day.of.year","airport.code","avg.delay","lat","lon","city","state","airport"
"2831","032","DTW",58.6875,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"2832","032","EGE",22.5,"39.6395","-106.912","Gypsum","Colorado","Eagle County Regional Airport"
"2833","032","ELM",52,"42.1633","-76.8973","Horseheads","New York","Elmira Corning Regional Airport"
"2834","032","EVV",22,"38.0464","-87.5308","Evansville","Indiana","Evansville Regional Airport"
"2835","032","EWR",76.6111111111111,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"2836","032","FLL",14.1111111111111,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"2837","032","FNT",26,"42.9756","-83.7411","Flint","Michigan","Bishop International Airport"
"2838","032","FWA",32,"40.9883","-85.1899","Fort Wayne","Indiana","Fort Wayne Municipal Airport-Baer Field"
"2839","032","GJT",37,"39.1217","-108.529","Grand Junction","Colorado","Walker Field Airport"
"2840","032","GPT",276,"30.4133","-89.072","Gulfport","Mississippi","Gulfport Biloxi Regional Airport"
"2841","032","GRB",12.3333333333333,"44.4923","-88.1274","Green Bay","Wisconsin","Austin Straubel International Airport"
"2842","032","GRR",56.6666666666667,"42.8841","-85.5307","Grand Rapids","Michigan","Gerald R. Ford International Airport"
"2843","032","GSO",99,"36.1038","-79.9427","Greensboro","North Carolina","Triad International Airport"
"2844","032","GSP",9.5,"34.8907","-82.2167","Greer","South Carolina","Greenville Spartanburg International Airport"
"2845","032","HNL",44,"21.3358","-157.919","Honolulu","Hawaii","Honolulu International Airport"
"2846","032","HOU",131,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"2847","032","HPN",34.1666666666667,"41.0693","-73.7042","Purchase","New York","Westchester County Airport"
"2848","032","HSV",17.5,"34.6492","-86.7767","Huntsville","Alabama","Huntsville International Airport"
"2849","032","IAD",72.2727272727273,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"2850","032","IAH",7.57142857142857,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"2851","032","ICT",72.5,"37.6531","-97.43","Wichita","Kansas","Wichita Mid-Continent Airport"
"2852","032","ILM",48,"34.2668","-77.912","Wilmington","North Carolina","Wilmington International Airport"
"2853","032","IND",97.3333333333333,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"2854","032","ISP",37,"40.7891","-73.0984","Ronkonkoma","New York","Long Island Macarthur Airport"
"2855","032","ITO",17,"19.7126","-155.042","Hilo","Hawaii","Hilo International Airport"
"2856","032","JAC",6,"43.6034","-110.736","Jackson","Wyoming","Jackson Hole Airport"
"2857","032","JAN",25.5,"32.3089","-90.0733","Pearl","Mississippi","Jackson International Airport"
"2858","032","JAX",39,"30.4914","-81.676","Jacksonville","Florida","Jacksonville International Airport"
"2859","032","JFK",127.666666666667,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"2860","032","LAS",42.7777777777778,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"2861","032","LAX",23.7391304347826,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"2862","032","LEX",8,"38.0384","-84.5989","Lexington","Kentucky","Blue Grass Field"
"2863","032","LGA",85.2,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"2864","032","LGB",36,"33.8186","-118.144","Long Beach","California","Long Beach Daugherty Field Airport"
"2865","032","LIT",20,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"2866","032","LSE",35.6666666666667,"43.8751","-91.2638","La Crosse","Wisconsin","La Crosse Municipal Airport"
"2867","032","MCI",18.5,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"2868","032","MCO",60.7857142857143,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"2869","032","MDT",69.5,"40.1962","-76.7564","Middletown","Pennsylvania","Harrisburg International Airport"
"2870","032","MDW",58.2432432432432,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"2871","032","MEM",29.75,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"2872","032","MHT",46.3333333333333,"42.9293","-71.4386","Manchester","New Hampshire","Manchester-Boston Regional Airport"
"2873","032","MIA",18.6923076923077,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"2874","032","MKE",93.3076923076923,"42.9471","-87.9051","Milwaukee","Wisconsin","General Mitchell International Airport"
"2875","032","MLI",54.75,"41.4539","-90.5058","Coal Valley","Illinois","Quad City Airport"
"2876","032","MQT",47,"46.3501","-87.3871","Marquette","Michigan","Sawyer International Airport"
"2877","032","MSN",17.6666666666667,"43.1351","-89.3465","Madison","Wisconsin","Dane County Regional Airport-Truax Field"
"2878","032","MSP",17.4444444444444,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"2879","032","MSY",12.3333333333333,"29.983","-90.2569","Kenner","Louisiana","New Orleans International Airport"
"2880","032","OAK",19.6,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"2881","032","OKC",10.5,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"2882","032","OMA",20.875,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"2883","032","ONT",33,"34.062","-117.594","Ontario","California","Ontario International Airport"
"2884","032","ORD",51.0350877192982,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"2885","032","ORF",19.5,"36.8977","-76.2154","Norfolk","Virginia","Norfolk International Airport"
"2886","032","PBI",20,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"2887","032","PDX",12,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"2888","032","PHL",85.2105263157895,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"2889","032","PHX",27.5454545454545,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"2890","032","PIA",22.5,"40.6663","-89.6909","Peoria","Illinois","Greater Peoria Regional Airport"
"2891","032","PIT",64.5,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"2892","032","PNS",11,"30.4761","-87.1941","Pensacola","Florida","Pensacola Regional Airport"
"2893","032","PSP",11,"33.8227","-116.509","Palm Springs","California","Palm Springs International Airport"
"2894","032","PVD",36,"41.723","-71.4399","Warwick","Rhode Island","Theodore Francis Green State Airport"
"2895","032","PWM",103.5,"43.6475","-70.3103","Portland","Maine","Jetport International Airport"
"2896","032","RDU",15,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"2897","032","RIC",40,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"2898","032","RNO",25,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"2899","032","ROC",39.5,"43.1309","-77.6697","Rochester","New York","Greater Rochester International Airport"
"2900","032","RST",16,"43.9101","-92.4884","Rochester","Minnesota","Rochester International Airport"
"2901","032","RSW",17,"26.5228","-81.7531","Fort Myers","Florida","Southwest Florida International Airport"
"2902","032","SAN",14,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"2903","032","SAT",18,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"2904","032","SAV",5,"32.1338","-81.2133","Savannah","Georgia","Savannah International Airport"
"2905","032","SDF",28.2222222222222,"38.1865","-85.7462","Louisville","Kentucky","Louisville International Airport"
"2906","032","SEA",22.5,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"2907","032","SFO",21.3076923076923,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"2908","032","SGF",49,"37.243","-93.3817","Springfield","Missouri","Springfield Regional Airport"
"2909","032","SJC",19.5,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"2910","032","SJU",40,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"2911","032","SLC",43.5714285714286,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"2912","032","SMF",23.5,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"2913","032","SNA",28,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"2914","032","SPI",18,"39.8445","-89.672","Springfield","Illinois","Capital Airport"
"2915","032","STL",32.6,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"2916","032","STT",6,"18.3333","-64.9667","Charlotte Amalie","US Virgin Islands","Cyril E King International Airport"
"2917","032","SYR",40,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"2918","032","TOL",38,"41.5923","-83.8072","Swanton","Ohio","Toledo Express Airport"
"2919","032","TPA",43.8571428571429,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"2920","032","TUL",46,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"2921","032","TUS",22,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"2922","032","TVC",108.5,"44.7365","-85.5796","Traverse City","Michigan","Cherry Capital Airport"
"2923","032","TYS",26.5,"35.8064","-83.9889","Knoxville","Tennessee","Mcghee Tyson Airport"
"2924","032","VPS",104,"30.496","-86.55","Eglin Village","Florida","Eglin Air Force Base"
"2925","032","XNA",45.5,"36.2756","-94.2955","Bentonville","Arkansas","Northwest Arkansas Regional Airport"
"2926","033","ASE",146,"39.2197","-106.864","Aspen","Colorado","Aspen Pitkin County Airport-Sardy Field"
"2927","033","ATL",19.5,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"2928","033","AZO",14,"42.2398","-85.5563","Kalamazoo","Michigan","Kalamazoo-Battle Creek International Airport"
"2929","033","BNA",5.66666666666667,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"2930","033","BOS",22,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"2931","033","CHA",7,"35.0373","-85.1966","Chattanooga","Tennessee","Chattanooga Metropolitan Airport"
"2932","033","CID",11,"41.8893","-91.7008","Cedar Rapids","Iowa","Cedar Rapids Municipal Airport"
"2933","033","CLE",5,"41.4115","-81.8339","Cleveland","Ohio","Hopkins International Airport"
"2934","033","CLT",10,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"2935","033","CMH",16.5,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"2936","033","CMI",25,"40.0367","-88.2638","Savoy","Illinois","University of Illinois-Willard Airport"
"2937","033","COS",126,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"2938","033","DBQ",47,"42.4047","-90.7037","Dubuque","Iowa","Dubuque Regional Airport"
"2939","033","DCA",12,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"2940","033","DEN",84.125,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"2941","033","DFW",142.777777777778,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"2942","033","DSM",21.5,"41.5328","-93.6481","Des Moines","Iowa","Des Moines International Airport"
"2943","033","EGE",109.4,"39.6395","-106.912","Gypsum","Colorado","Eagle County Regional Airport"
"2944","033","EWR",11.6666666666667,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"2945","033","FNT",14,"42.9756","-83.7411","Flint","Michigan","Bishop International Airport"
"2946","033","FWA",2,"40.9883","-85.1899","Fort Wayne","Indiana","Fort Wayne Municipal Airport-Baer Field"
"2947","033","GRB",2.5,"44.4923","-88.1274","Green Bay","Wisconsin","Austin Straubel International Airport"
"2948","033","GRR",17,"42.8841","-85.5307","Grand Rapids","Michigan","Gerald R. Ford International Airport"
"2949","033","GSO",12,"36.1038","-79.9427","Greensboro","North Carolina","Triad International Airport"
"2950","033","HNL",77,"21.3358","-157.919","Honolulu","Hawaii","Honolulu International Airport"
"2951","033","IAD",3,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"2952","033","IAH",57,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"2953","033","IND",17.5,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"2954","033","ITO",59,"19.7126","-155.042","Hilo","Hawaii","Hilo International Airport"
"2955","033","JAC",21,"43.6034","-110.736","Jackson","Wyoming","Jackson Hole Airport"
"2956","033","JAX",12.6666666666667,"30.4914","-81.676","Jacksonville","Florida","Jacksonville International Airport"
"2957","033","JFK",79,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"2958","033","LAS",18.3333333333333,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"2959","033","LAX",32,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"2960","033","LEX",18,"38.0384","-84.5989","Lexington","Kentucky","Blue Grass Field"
"2961","033","LGA",31,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"2962","033","LIT",32,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"2963","033","LSE",25,"43.8751","-91.2638","La Crosse","Wisconsin","La Crosse Municipal Airport"
"2964","033","MBS",43,"43.5311","-84.0933","Freeland","Michigan","MBS International Airport"
"2965","033","MCI",20,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"2966","033","MCO",23,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"2967","033","MDT",9,"40.1962","-76.7564","Middletown","Pennsylvania","Harrisburg International Airport"
"2968","033","MDW",9,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"2969","033","MEM",10,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"2970","033","MFR",34,"42.3691","-122.874","Central Point","Oregon","Rogue Valley International-Medford Airport"
"2971","033","MIA",116,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"2972","033","MKE",1,"42.9471","-87.9051","Milwaukee","Wisconsin","General Mitchell International Airport"
"2973","033","MLI",8,"41.4539","-90.5058","Coal Valley","Illinois","Quad City Airport"
"2974","033","MSN",34,"43.1351","-89.3465","Madison","Wisconsin","Dane County Regional Airport-Truax Field"
"2975","033","MSP",20.6666666666667,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"2976","033","MSY",18,"29.983","-90.2569","Kenner","Louisiana","New Orleans International Airport"
"2977","033","MTJ",26,"38.5003","-107.899","Montrose","Colorado","Montrose Regional Airport"
"2978","033","OAK",26,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"2979","033","OGG",25,"20.8926","-156.441","Kahului","Hawaii","Kahului Airport"
"2980","033","OKC",19,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"2981","033","OMA",34,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"2982","033","ORD",49.625,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"2983","033","PHL",9.33333333333333,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"2984","033","PHX",10,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"2985","033","PIA",10,"40.6663","-89.6909","Peoria","Illinois","Greater Peoria Regional Airport"
"2986","033","PIT",23.5,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"2987","033","PSP",18,"33.8227","-116.509","Palm Springs","California","Palm Springs International Airport"
"2988","033","PVD",20,"41.723","-71.4399","Warwick","Rhode Island","Theodore Francis Green State Airport"
"2989","033","RDU",6,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"2990","033","RIC",25,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"2991","033","RNO",14,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"2992","033","RST",15,"43.9101","-92.4884","Rochester","Minnesota","Rochester International Airport"
"2993","033","SAN",36,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"2994","033","SAT",32,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"2995","033","SDF",15,"38.1865","-85.7462","Louisville","Kentucky","Louisville International Airport"
"2996","033","SEA",10,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"2997","033","SFO",90.5714285714286,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"2998","033","SJU",20,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"2999","033","SLC",117.333333333333,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"3000","033","SMF",9,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"3001","033","SYR",15.3333333333333,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"3002","033","TPA",36,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"3003","033","TUS",13,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"3004","033","YAK",27,"59.5103","-139.668","Yakutat","Alaska","Yakutat Airport"
"3005","034","ABQ",23.8,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"3006","034","AMA",12,"35.2177","-101.706","Amarillo","Texas","Amarillo International Airport"
"3007","034","ANC",3.5,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"3008","034","ATL",80.8571428571429,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"3009","034","AUS",86.75,"30.2027","-97.6653","Austin","Texas","Austin-Bergstrom International Airport"
"3010","034","AZO",24,"42.2398","-85.5563","Kalamazoo","Michigan","Kalamazoo-Battle Creek International Airport"
"3011","034","BDL",66,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"3012","034","BHM",32,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"3013","034","BMI",50,"40.4841","-88.9134","Bloomington","Illinois","Bloomington Normal Airport"
"3014","034","BNA",14.8571428571429,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"3015","034","BOI",2,"43.5709","-116.222","Boise","Idaho","Boise Air Terminal"
"3016","034","BUF",18,"42.9309","-78.738","Buffalo","New York","Greater Buffalo International Airport"
"3017","034","BUR",19,"34.1963","-118.352","Burbank","California","Burbank Glendale Pasadena Airport"
"3018","034","BWI",48,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"3019","034","CID",36,"41.8893","-91.7008","Cedar Rapids","Iowa","Cedar Rapids Municipal Airport"
"3020","034","CLD",42,"33.1255","-117.275","Carlsbad","California","Mcclellan Palomar Airport"
"3021","034","CLE",48.3333333333333,"41.4115","-81.8339","Cleveland","Ohio","Hopkins International Airport"
"3022","034","CLT",7,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"3023","034","CMH",67,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"3024","034","CMI",23,"40.0367","-88.2638","Savoy","Illinois","University of Illinois-Willard Airport"
"3025","034","CRW",86,"38.3697","-81.5951","Charleston","West Virginia","Yeager Airport"
"3026","034","CVG",35.9090909090909,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"3027","034","DAL",6,"32.8439","-96.8496","Dallas","Texas","Dallas Love Field Airport"
"3028","034","DAY",73,"39.8968","-84.2207","Dayton","Ohio","James M Cox Dayton International Airport"
"3029","034","DCA",51,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"3030","034","DEN",45.6111111111111,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"3031","034","DFW",62.2142857142857,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"3032","034","DSM",46.25,"41.5328","-93.6481","Des Moines","Iowa","Des Moines International Airport"
"3033","034","DTW",12.25,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"3034","034","EGE",51.5,"39.6395","-106.912","Gypsum","Colorado","Eagle County Regional Airport"
"3035","034","ELP",59,"31.7982","-106.393","El Paso","Texas","El Paso International Airport"
"3036","034","EVV",9,"38.0464","-87.5308","Evansville","Indiana","Evansville Regional Airport"
"3037","034","EWN",63,"35.0786","-77.0343","New Bern","North Carolina","Craven County Regional Airport"
"3038","034","EWR",23.6666666666667,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"3039","034","FLL",45.5,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"3040","034","FSD",10,"43.5813","-96.7317","Sioux Falls","South Dakota","Sioux Falls Regional Airport"
"3041","034","GEG",11,"47.625","-117.538","Spokane","Washington","Spokane International Airport"
"3042","034","GJT",31,"39.1217","-108.529","Grand Junction","Colorado","Walker Field Airport"
"3043","034","GPT",11,"30.4133","-89.072","Gulfport","Mississippi","Gulfport Biloxi Regional Airport"
"3044","034","GRB",18,"44.4923","-88.1274","Green Bay","Wisconsin","Austin Straubel International Airport"
"3045","034","GRR",20.6666666666667,"42.8841","-85.5307","Grand Rapids","Michigan","Gerald R. Ford International Airport"
"3046","034","HNL",19,"21.3358","-157.919","Honolulu","Hawaii","Honolulu International Airport"
"3047","034","HOU",7.5,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"3048","034","HPN",115,"41.0693","-73.7042","Purchase","New York","Westchester County Airport"
"3049","034","IAD",38.25,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"3050","034","IAH",54.3333333333333,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"3051","034","ICT",48.6666666666667,"37.6531","-97.43","Wichita","Kansas","Wichita Mid-Continent Airport"
"3052","034","IND",12.6666666666667,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"3053","034","JFK",65,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"3054","034","JNU",42,"58.3598","-134.583","Juneau","Alaska","Juneau International Airport"
"3055","034","LAS",74.3181818181818,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"3056","034","LAX",44.9,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"3057","034","LEX",13,"38.0384","-84.5989","Lexington","Kentucky","Blue Grass Field"
"3058","034","LGA",27.3333333333333,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"3059","034","LIT",60,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"3060","034","LSE",5,"43.8751","-91.2638","La Crosse","Wisconsin","La Crosse Municipal Airport"
"3061","034","MCI",15,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"3062","034","MCO",29.3333333333333,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"3063","034","MDT",8,"40.1962","-76.7564","Middletown","Pennsylvania","Harrisburg International Airport"
"3064","034","MDW",81.4210526315789,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"3065","034","MEM",23,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"3066","034","MIA",107.666666666667,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"3067","034","MKE",20,"42.9471","-87.9051","Milwaukee","Wisconsin","General Mitchell International Airport"
"3068","034","MLI",33.6666666666667,"41.4539","-90.5058","Coal Valley","Illinois","Quad City Airport"
"3069","034","MSN",7,"43.1351","-89.3465","Madison","Wisconsin","Dane County Regional Airport-Truax Field"
"3070","034","MSP",23.8571428571429,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"3071","034","MSY",20,"29.983","-90.2569","Kenner","Louisiana","New Orleans International Airport"
"3072","034","MTJ",95.5,"38.5003","-107.899","Montrose","Colorado","Montrose Regional Airport"
"3073","034","OAK",11.6,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"3074","034","OKC",22,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"3075","034","OMA",45.4,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"3076","034","ONT",18.8,"34.062","-117.594","Ontario","California","Ontario International Airport"
"3077","034","ORD",69.5714285714286,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"3078","034","PBI",47,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"3079","034","PDX",94.5,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"3080","034","PHL",114,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"3081","034","PHX",25.65,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"3082","034","PIH",54,"42.9056","-112.588","Pocatello","Idaho","Pocatello Municipal Airport"
"3083","034","PIT",18.5,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"3084","034","PNS",6,"30.4761","-87.1941","Pensacola","Florida","Pensacola Regional Airport"
"3085","034","PSG",23,"56.8067","-132.933","Petersburg","Alaska","Petersburg James A Johnson Airport"
"3086","034","PSP",68.6666666666667,"33.8227","-116.509","Palm Springs","California","Palm Springs International Airport"
"3087","034","PVD",36,"41.723","-71.4399","Warwick","Rhode Island","Theodore Francis Green State Airport"
"3088","034","RDU",59,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"3089","034","RIC",16,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"3090","034","RNO",17.6666666666667,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"3091","034","ROC",18.6666666666667,"43.1309","-77.6697","Rochester","New York","Greater Rochester International Airport"
"3092","034","RST",14,"43.9101","-92.4884","Rochester","Minnesota","Rochester International Airport"
"3093","034","RSW",51,"26.5228","-81.7531","Fort Myers","Florida","Southwest Florida International Airport"
"3094","034","SAN",56.5,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"3095","034","SAT",22.5,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"3096","034","SAV",24,"32.1338","-81.2133","Savannah","Georgia","Savannah International Airport"
"3097","034","SBA",75,"34.4255","-119.835","Goleta","California","Santa Barbara Municipal Airport"
"3098","034","SBN",46,"41.7006","-86.311","South Bend","Indiana","South Bend Regional Airport"
"3099","034","SBP",24,"35.239","-120.641","San Luis Obispo","California","San Luis Obispo County Airport"
"3100","034","SDF",72.5,"38.1865","-85.7462","Louisville","Kentucky","Louisville International Airport"
"3101","034","SEA",43,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"3102","034","SFO",35.4444444444444,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"3103","034","SGU",98,"37.0973","-113.591","St. George","Utah","St George Municipal Airport"
"3104","034","SHV",9,"32.4549","-93.8285","Shreveport","Louisiana","Shreveport Regional Airport"
"3105","034","SIT",8,"57.0535","-135.366","Sitka","Alaska","Sitka Airport"
"3106","034","SJC",92,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"3107","034","SLC",66,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"3108","034","SMF",14.2,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"3109","034","SNA",27,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"3110","034","STL",58.5,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"3111","034","SYR",9,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"3112","034","TPA",128,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"3113","034","TUL",106,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"3114","034","TUS",71.6,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"3115","034","XNA",278,"36.2756","-94.2955","Bentonville","Arkansas","Northwest Arkansas Regional Airport"
"3116","034","YAK",4,"59.5103","-139.668","Yakutat","Alaska","Yakutat Airport"
"3117","035","ABQ",44.75,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"3118","035","ASE",41.6666666666667,"39.2197","-106.864","Aspen","Colorado","Aspen Pitkin County Airport-Sardy Field"
